vma,size,isa,evidence,name
0x080B27B0,0x54,thumb,bl-target,sub_080b27b0
0x080B2804,0x80,thumb,bl-target,sub_080b2804
0x080B2884,0xC,thumb,rom-pointer,sub_080b2884
0x080B2890,0x170,thumb,rom-pointer,sub_080b2890
0x080B2A00,0x74,thumb,rom-pointer,sub_080b2a00
0x080B2A74,0x30,thumb,rom-pointer,sub_080b2a74
0x080B2AA4,0x24,thumb,rom-pointer,sub_080b2aa4
0x080B2AC8,0x1C,thumb,rom-pointer,sub_080b2ac8
0x080B2AE4,0x44,thumb,rom-pointer,sub_080b2ae4
0x080B2B28,0x18,thumb,rom-pointer,sub_080b2b28
0x080B2B40,0xB0,thumb,rom-pointer,sub_080b2b40
0x080B2BF0,0x28,thumb,rom-pointer,sub_080b2bf0
0x080B2C18,0xB0,thumb,rom-pointer,sub_080b2c18
0x080B2CC8,0x28,thumb,rom-pointer,sub_080b2cc8
0x080B2CF0,0x90,thumb,rom-pointer,sub_080b2cf0
0x080B2D80,0x54,thumb,rom-pointer,sub_080b2d80
0x080B2DD4,0x4C,thumb,rom-pointer,sub_080b2dd4
0x080B2E20,0x38,thumb,rom-pointer,sub_080b2e20
0x080B2E58,0xDC,thumb,rom-pointer,sub_080b2e58
0x080B2F34,0x4,thumb,rom-pointer,sub_080b2f34
0x080B2F38,0xB0,thumb,rom-pointer,sub_080b2f38
0x080B2FE8,0x28,thumb,bl-target,sub_080b2fe8
0x080B3010,0x40,thumb,bl-target,sub_080b3010
0x080B3050,0x40,thumb,rom-pointer,sub_080b3050
0x080B3090,0x38,thumb,rom-pointer,sub_080b3090
0x080B30C8,0x48,thumb,rom-pointer,sub_080b30c8
0x080B3110,0x1C,thumb,rom-pointer,sub_080b3110
0x080B312C,0x70,thumb,rom-pointer,sub_080b312c
0x080B319C,0x4,thumb,rom-pointer,sub_080b319c
0x080B31A0,0x40,thumb,rom-pointer,sub_080b31a0
0x080B31E0,0x34,thumb,rom-pointer,sub_080b31e0
0x080B3214,0x44,thumb,rom-pointer,sub_080b3214
0x080B3258,0x34,thumb,rom-pointer,sub_080b3258
0x080B328C,0x44,thumb,rom-pointer,sub_080b328c
0x080B32D0,0x48,thumb,rom-pointer,sub_080b32d0
0x080B3318,0x50,thumb,rom-pointer,sub_080b3318
0x080B3368,0x30,thumb,rom-pointer,sub_080b3368
0x080B3398,0x40,thumb,rom-pointer,sub_080b3398
0x080B33D8,0x380,thumb,rom-pointer,sub_080b33d8
0x080B3758,0x94,thumb,rom-pointer,sub_080b3758
0x080B37EC,0x104,thumb,bl-target,sub_080b37ec
0x080B38F0,0x110,thumb,bl-target,sub_080b38f0
0x080B3A00,0x64,thumb,bl-target,sub_080b3a00
0x080B3A64,0x204,thumb,rom-pointer,sub_080b3a64
0x080B3C68,0x1C8,thumb,rom-pointer,sub_080b3c68
0x080B3E30,0x24,thumb,rom-pointer,sub_080b3e30
0x080B3E54,0x40,thumb,rom-pointer,sub_080b3e54
0x080B3E94,0x40,thumb,rom-pointer,sub_080b3e94
0x080B3ED4,0x40,thumb,rom-pointer,sub_080b3ed4
0x080B3F14,0x40,thumb,rom-pointer,sub_080b3f14
0x080B3F54,0x78,thumb,bl-target,sub_080b3f54
0x080B3FCC,0x30,thumb,bl-target,sub_080b3fcc
0x080B3FFC,0x50,thumb,bl-target,sub_080b3ffc
0x080B404C,0x20,thumb,rom-pointer,sub_080b404c
0x080B406C,0x38,thumb,rom-pointer,sub_080b406c
0x080B40A4,0x5C,thumb,rom-pointer,sub_080b40a4
0x080B4100,0x58,thumb,rom-pointer,sub_080b4100
0x080B4158,0x1C,thumb,rom-pointer,sub_080b4158
0x080B4174,0x1C,thumb,rom-pointer,sub_080b4174
0x080B4190,0x4,thumb,rom-pointer,sub_080b4190
0x080B4194,0x34,thumb,rom-pointer,sub_080b4194
0x080B41C8,0x4,thumb,rom-pointer,sub_080b41c8
0x080B41CC,0x34,thumb,rom-pointer,sub_080b41cc
0x080B4200,0x4,thumb,rom-pointer,sub_080b4200
0x080B4204,0x3C,thumb,bl-target,sub_080b4204
0x080B4240,0x5C,thumb,rom-pointer,sub_080b4240
0x080B429C,0x5C,thumb,rom-pointer,sub_080b429c
0x080B42F8,0x98,thumb,rom-pointer,sub_080b42f8
0x080B4390,0x44,thumb,rom-pointer,sub_080b4390
0x080B43D4,0x20,thumb,rom-pointer,sub_080b43d4
0x080B43F4,0x38,thumb,rom-pointer,sub_080b43f4
0x080B442C,0x50,thumb,rom-pointer,sub_080b442c
0x080B447C,0x74,thumb,bl-target,sub_080b447c
0x080B44F0,0x34,thumb,bl-target,sub_080b44f0
0x080B4524,0x9C,thumb,bl-target,sub_080b4524
0x080B45C0,0x4C,thumb,bl-target,sub_080b45c0
0x080B460C,0x3C,thumb,bl-target,sub_080b460c
0x080B4648,0x54,thumb,bl-target,sub_080b4648
0x080B469C,0x78,thumb,rom-pointer,sub_080b469c
0x080B4714,0x40,thumb,rom-pointer,sub_080b4714
0x080B4754,0x1C,thumb,rom-pointer,sub_080b4754
0x080B4770,0x18,thumb,rom-pointer,sub_080b4770
0x080B4788,0xC,thumb,rom-pointer,sub_080b4788
0x080B4794,0x2C,thumb,rom-pointer,sub_080b4794
0x080B47C0,0xC,thumb,rom-pointer,sub_080b47c0
0x080B47CC,0x40,thumb,rom-pointer,sub_080b47cc
0x080B480C,0x6C,thumb,bl-target,sub_080b480c
0x080B4878,0x68,thumb,bl-target,sub_080b4878
0x080B48E0,0x18,thumb,bl-target,sub_080b48e0
0x080B48F8,0x70,thumb,bl-target,sub_080b48f8
0x080B4968,0xCC,thumb,bl-target,sub_080b4968
0x080B4A34,0x28,thumb,bl-target,sub_080b4a34
0x080B4A5C,0x30,thumb,rom-pointer,sub_080b4a5c
0x080B4A8C,0x70,thumb,rom-pointer,sub_080b4a8c
0x080B4AFC,0x1C,thumb,rom-pointer,sub_080b4afc
0x080B4B18,0x7C,thumb,rom-pointer,sub_080b4b18
0x080B4B94,0x1C,thumb,rom-pointer,sub_080b4b94
0x080B4BB0,0x28,thumb,rom-pointer,sub_080b4bb0
0x080B4BD8,0xC,thumb,rom-pointer,sub_080b4bd8
0x080B4BE4,0x30,thumb,rom-pointer,sub_080b4be4
0x080B4C14,0x70,thumb,rom-pointer,sub_080b4c14
0x080B4C84,0x1C,thumb,rom-pointer,sub_080b4c84
0x080B4CA0,0x7C,thumb,rom-pointer,sub_080b4ca0
0x080B4D1C,0x34,thumb,rom-pointer,sub_080b4d1c
0x080B4D50,0x64,thumb,rom-pointer,sub_080b4d50
0x080B4DB4,0x1C,thumb,rom-pointer,sub_080b4db4
0x080B4DD0,0x28,thumb,rom-pointer,sub_080b4dd0
0x080B4DF8,0xC,thumb,rom-pointer,sub_080b4df8
0x080B4E04,0x3C,thumb,rom-pointer,sub_080b4e04
0x080B4E40,0x68,thumb,bl-target,sub_080b4e40
0x080B4EA8,0x17C,thumb,bl-target,sub_080b4ea8
0x080B5024,0x314,thumb,bl-target,sub_080b5024
0x080B5338,0x16C,thumb,bl-target,sub_080b5338
0x080B54A4,0x2C,thumb,bl-target,sub_080b54a4
0x080B54D0,0x70,thumb,bl-target,sub_080b54d0
0x080B5540,0x18,thumb,bl-target,sub_080b5540
0x080B5558,0x80,thumb,bl-target,sub_080b5558
0x080B55D8,0x50,thumb,bl-target,sub_080b55d8
0x080B5628,0x2C,thumb,bl-target,sub_080b5628
0x080B5654,0x1C,thumb,bl-target,sub_080b5654
0x080B5670,0x1D0,thumb,bl-target,sub_080b5670
0x080B5840,0xCC,thumb,bl-target,sub_080b5840
0x080B590C,0xCC,thumb,bl-target,sub_080b590c
0x080B59D8,0xBC,thumb,bl-target,sub_080b59d8
0x080B5A94,0x148,thumb,bl-target,sub_080b5a94
0x080B5BDC,0x1A8,thumb,bl-target,sub_080b5bdc
0x080B5D84,0x2B8,thumb,bl-target,sub_080b5d84
0x080B603C,0xAC,thumb,rom-pointer,sub_080b603c
0x080B60E8,0x6C,thumb,rom-pointer,sub_080b60e8
0x080B6154,0x13C,thumb,rom-pointer,sub_080b6154
0x080B6290,0x114,thumb,rom-pointer,sub_080b6290
0x080B63A4,0xD0,thumb,rom-pointer,sub_080b63a4
0x080B6474,0xFC,thumb,rom-pointer,sub_080b6474
0x080B6570,0x26C,thumb,rom-pointer,sub_080b6570
0x080B67DC,0x2B4,thumb,rom-pointer,sub_080b67dc
0x080B6A90,0x78,thumb,rom-pointer,sub_080b6a90
0x080B6B08,0x2E,thumb,rom-pointer,sub_080b6b08
0x080B6B36,0x10A,thumb,bl-target,sub_080b6b36
0x080B6C40,0xC4,thumb,rom-pointer,sub_080b6c40
0x080B6D04,0x140,thumb,rom-pointer,sub_080b6d04
0x080B6E44,0x1C,thumb,bl-target,sub_080b6e44
0x080B6E60,0xC,thumb,bl-target,sub_080b6e60
0x080B6E6C,0x34,thumb,bl-target,sub_080b6e6c
0x080B6EA0,0x34,thumb,bl-target,sub_080b6ea0
0x080B6ED4,0x18,thumb,bl-target,sub_080b6ed4
0x080B6EEC,0x18,thumb,bl-target,sub_080b6eec
0x080B6F04,0x1C,thumb,bl-target,sub_080b6f04
0x080B6F20,0x18,thumb,bl-target,sub_080b6f20
0x080B6F38,0x384,thumb,bl-target,sub_080b6f38
0x080B72BC,0x2E8,thumb,bl-target,sub_080b72bc
0x080B75A4,0x104,thumb,bl-target,sub_080b75a4
0x080B76A8,0x12C,thumb,bl-target,sub_080b76a8
0x080B77D4,0x2C,thumb,bl-target,sub_080b77d4
0x080B7800,0xE4,thumb,bl-target,sub_080b7800
0x080B78E4,0x34,thumb,bl-target,sub_080b78e4
0x080B7918,0x74,thumb,bl-target,sub_080b7918
0x080B798C,0x2C,thumb,bl-target,sub_080b798c
0x080B79B8,0xE4,thumb,bl-target,sub_080b79b8
0x080B7A9C,0x5C,thumb,bl-target,sub_080b7a9c
0x080B7AF8,0x28,thumb,bl-target,sub_080b7af8
0x080B7B20,0x5C,thumb,bl-target,sub_080b7b20
0x080B7B7C,0x84,thumb,bl-target,sub_080b7b7c
0x080B7C00,0xB4,thumb,bl-target,sub_080b7c00
0x080B7CB4,0xC0,thumb,bl-target,sub_080b7cb4
0x080B7D74,0x20,thumb,bl-target,sub_080b7d74
0x080B7D94,0x3C,thumb,bl-target,sub_080b7d94
0x080B7DD0,0x24,thumb,bl-target,sub_080b7dd0
0x080B7DF4,0x20,thumb,bl-target,sub_080b7df4
0x080B7E14,0x144,thumb,bl-target,sub_080b7e14
0x080B7F58,0x118,thumb,bl-target,sub_080b7f58
0x080B8070,0x130,thumb,bl-target,sub_080b8070
0x080B81A0,0x60,thumb,bl-target,sub_080b81a0
0x080B8200,0x90,thumb,bl-target,sub_080b8200
0x080B8290,0xB8,thumb,bl-target,sub_080b8290
0x080B8348,0x2C,thumb,bl-target,sub_080b8348
0x080B8374,0x2C,thumb,bl-target,sub_080b8374
0x080B83A0,0x18,thumb,bl-target,sub_080b83a0
0x080B83B8,0x138,thumb,bl-target,sub_080b83b8
0x080B84F0,0x1A4,thumb,bl-target,sub_080b84f0
0x080B8694,0x1F4,thumb,bl-target,sub_080b8694
0x080B8888,0x90,thumb,bl-target,sub_080b8888
0x080B8918,0x214,thumb,bl-target,sub_080b8918
0x080B8B2C,0x374,thumb,bl-target,sub_080b8b2c
0x080B8EA0,0x1C,thumb,bl-target,sub_080b8ea0
0x080B8EBC,0x38,thumb,bl-target,sub_080b8ebc
0x080B8EF4,0x98,thumb,bl-target,sub_080b8ef4
0x080B8F8C,0x64,thumb,bl-target,sub_080b8f8c
0x080B8FF0,0x3C,thumb,bl-target,sub_080b8ff0
0x080B902C,0x38,thumb,bl-target,sub_080b902c
0x080B9064,0x2C,thumb,bl-target,sub_080b9064
0x080B9090,0x38,thumb,bl-target,sub_080b9090
0x080B90C8,0x30,thumb,bl-target,sub_080b90c8
0x080B90F8,0x10,thumb,bl-target,sub_080b90f8
0x080B9108,0x10,thumb,bl-target,sub_080b9108
0x080B9118,0x28,thumb,bl-target,sub_080b9118
0x080B9140,0x58,thumb,bl-target,sub_080b9140
0x080B9198,0x64,thumb,bl-target,sub_080b9198
0x080B91FC,0x80,thumb,bl-target,sub_080b91fc
0x080B927C,0xC8,thumb,bl-target,sub_080b927c
0x080B9344,0x48,thumb,bl-target,sub_080b9344
0x080B938C,0x4C,thumb,bl-target,sub_080b938c
0x080B93D8,0x4C,thumb,bl-target,sub_080b93d8
0x080B9424,0x90,thumb,bl-target,sub_080b9424
0x080B94B4,0xC4,thumb,bl-target,sub_080b94b4
0x080B9578,0x34,thumb,bl-target,sub_080b9578
0x080B95AC,0x40,thumb,bl-target,sub_080b95ac
0x080B95EC,0x24,thumb,bl-target,sub_080b95ec
0x080B9610,0x2C,thumb,bl-target+rom-pointer,sub_080b9610
0x080B963C,0x1C,thumb,rom-pointer,sub_080b963c
0x080B9658,0x1C,thumb,rom-pointer,sub_080b9658
0x080B9674,0x1C,thumb,rom-pointer,sub_080b9674
0x080B9690,0x10,thumb,rom-pointer,sub_080b9690
0x080B96A0,0x1C,thumb,rom-pointer,sub_080b96a0
0x080B96BC,0x54,thumb,rom-pointer,sub_080b96bc
0x080B9710,0x20,thumb,rom-pointer,sub_080b9710
0x080B9730,0x10,thumb,rom-pointer,sub_080b9730
0x080B9740,0x24,thumb,rom-pointer,sub_080b9740
0x080B9764,0xC,thumb,rom-pointer,sub_080b9764
0x080B9770,0x28,thumb,rom-pointer,sub_080b9770
0x080B9798,0xC,thumb,rom-pointer,sub_080b9798
0x080B97A4,0x2C,thumb,rom-pointer,sub_080b97a4
0x080B97D0,0xC,thumb,rom-pointer,sub_080b97d0
0x080B97DC,0x1C,thumb,rom-pointer,sub_080b97dc
0x080B97F8,0x4,thumb,rom-pointer,sub_080b97f8
0x080B97FC,0x7C,thumb,bl-target,sub_080b97fc
0x080B9878,0x48,thumb,bl-target,sub_080b9878
0x080B98C0,0xA8,thumb,bl-target,sub_080b98c0
0x080B9968,0x80,thumb,bl-target,sub_080b9968
0x080B99E8,0xA0,thumb,bl-target,sub_080b99e8
0x080B9A88,0x80,thumb,bl-target,sub_080b9a88
0x080B9B08,0x90,thumb,bl-target,sub_080b9b08
0x080B9B98,0x90,thumb,bl-target,sub_080b9b98
0x080B9C28,0x4C,thumb,bl-target,sub_080b9c28
0x080B9C74,0x4C,thumb,bl-target,sub_080b9c74
0x080B9CC0,0x4C,thumb,bl-target,sub_080b9cc0
0x080B9D0C,0x18,thumb,bl-target,sub_080b9d0c
0x080B9D24,0x24,thumb,bl-target,sub_080b9d24
0x080B9D48,0x20,thumb,bl-target,sub_080b9d48
0x080B9D68,0x80,thumb,bl-target,sub_080b9d68
0x080B9DE8,0x48,thumb,bl-target,sub_080b9de8
0x080B9E30,0x20,thumb,bl-target,sub_080b9e30
0x080B9E50,0x50,thumb,bl-target,sub_080b9e50
0x080B9EA0,0x94,thumb,bl-target,sub_080b9ea0
0x080B9F34,0x1E4,thumb,bl-target,sub_080b9f34
0x080BA118,0x1C,thumb,bl-target,sub_080ba118
0x080BA134,0x1C,thumb,bl-target,sub_080ba134
0x080BA150,0x1CC,thumb,bl-target,sub_080ba150
0x080BA31C,0x38,thumb,bl-target,sub_080ba31c
0x080BA354,0xB0,thumb,bl-target,sub_080ba354
0x080BA404,0x28,thumb,rom-pointer,sub_080ba404
0x080BA42C,0x28,thumb,rom-pointer,sub_080ba42c
0x080BA454,0x8C,thumb,rom-pointer,sub_080ba454
0x080BA4E0,0x2C,thumb,rom-pointer,sub_080ba4e0
0x080BA50C,0x6C,thumb,bl-target,sub_080ba50c
0x080BA578,0x44,thumb,bl-target,sub_080ba578
0x080BA5BC,0x60,thumb,bl-target,sub_080ba5bc
0x080BA61C,0x20,thumb,bl-target,sub_080ba61c
0x080BA63C,0x4C,thumb,bl-target,sub_080ba63c
0x080BA688,0x2C,thumb,bl-target,sub_080ba688
0x080BA6B4,0x54,thumb,bl-target,sub_080ba6b4
0x080BA708,0x6C,thumb,bl-target,sub_080ba708
0x080BA774,0x18,thumb,bl-target,sub_080ba774
0x080BA78C,0x24,thumb,bl-target,sub_080ba78c
0x080BA7B0,0x4C,thumb,bl-target,sub_080ba7b0
0x080BA7FC,0x64,thumb,bl-target,sub_080ba7fc
0x080BA860,0x6C,thumb,bl-target,sub_080ba860
0x080BA8CC,0x34,thumb,bl-target,sub_080ba8cc
0x080BA900,0x4C,thumb,bl-target,sub_080ba900
0x080BA94C,0x2C,thumb,bl-target,sub_080ba94c
0x080BA978,0x2C,thumb,bl-target,sub_080ba978
0x080BA9A4,0x94,thumb,bl-target,sub_080ba9a4
0x080BAA38,0x84,thumb,bl-target,sub_080baa38
0x080BAABC,0x4C,thumb,bl-target,sub_080baabc
0x080BAB08,0x60,thumb,rom-pointer,sub_080bab08
0x080BAB68,0x48,thumb,rom-pointer,sub_080bab68
0x080BABB0,0xAC,thumb,bl-target,sub_080babb0
0x080BAC5C,0x60,thumb,bl-target,sub_080bac5c
0x080BACBC,0x28,thumb,bl-target,sub_080bacbc
0x080BACE4,0x1C,thumb,rom-pointer,sub_080bace4
0x080BAD00,0x44,thumb,rom-pointer,sub_080bad00
0x080BAD44,0x3C,thumb,rom-pointer,sub_080bad44
0x080BAD80,0x1C,thumb,rom-pointer,sub_080bad80
0x080BAD9C,0x48,thumb,rom-pointer,sub_080bad9c
0x080BADE4,0x28,thumb,rom-pointer,sub_080bade4
0x080BAE0C,0x28,thumb,rom-pointer,sub_080bae0c
0x080BAE34,0x28,thumb,rom-pointer,sub_080bae34
0x080BAE5C,0x28,thumb,rom-pointer,sub_080bae5c
0x080BAE84,0x2C,thumb,rom-pointer,sub_080bae84
0x080BAEB0,0x40,thumb,rom-pointer,sub_080baeb0
0x080BAEF0,0x28,thumb,rom-pointer,sub_080baef0
0x080BAF18,0x28,thumb,rom-pointer,sub_080baf18
0x080BAF40,0x5C,thumb,rom-pointer,sub_080baf40
0x080BAF9C,0x2C,thumb,rom-pointer,sub_080baf9c
0x080BAFC8,0xAC,thumb,bl-target,sub_080bafc8
0x080BB074,0x64,thumb,bl-target,sub_080bb074
0x080BB0D8,0x48,thumb,bl-target,sub_080bb0d8
0x080BB120,0x54,thumb,bl-target,sub_080bb120
0x080BB174,0x28,thumb,bl-target,sub_080bb174
0x080BB19C,0x28,thumb,bl-target,sub_080bb19c
0x080BB1C4,0x28,thumb,bl-target,sub_080bb1c4
0x080BB1EC,0x50,thumb,bl-target,sub_080bb1ec
0x080BB23C,0x1C,thumb,rom-pointer,sub_080bb23c
0x080BB258,0x44,thumb,rom-pointer,sub_080bb258
0x080BB29C,0x3C,thumb,rom-pointer,sub_080bb29c
0x080BB2D8,0x1C,thumb,rom-pointer,sub_080bb2d8
0x080BB2F4,0x34,thumb,rom-pointer,sub_080bb2f4
0x080BB328,0x30,thumb,rom-pointer,sub_080bb328
0x080BB358,0x28,thumb,rom-pointer,sub_080bb358
0x080BB380,0x28,thumb,rom-pointer,sub_080bb380
0x080BB3A8,0x40,thumb,rom-pointer,sub_080bb3a8
0x080BB3E8,0x44,thumb,rom-pointer,sub_080bb3e8
0x080BB42C,0x28,thumb,rom-pointer,sub_080bb42c
0x080BB454,0x28,thumb,rom-pointer,sub_080bb454
0x080BB47C,0x80,thumb,rom-pointer,sub_080bb47c
0x080BB4FC,0x2C,thumb,rom-pointer,sub_080bb4fc
0x080BB528,0x2C,thumb,bl-target,sub_080bb528
0x080BB554,0x48,thumb,bl-target,sub_080bb554
0x080BB59C,0x1C,thumb,bl-target,sub_080bb59c
0x080BB5B8,0x84,thumb,bl-target,sub_080bb5b8
0x080BB63C,0x30,thumb,bl-target,sub_080bb63c
0x080BB66C,0xAC,thumb,bl-target,sub_080bb66c
0x080BB718,0x48,thumb,bl-target,sub_080bb718
0x080BB760,0x40,thumb,bl-target,sub_080bb760
0x080BB7A0,0x2C,thumb,bl-target,sub_080bb7a0
0x080BB7CC,0x54,thumb,bl-target,sub_080bb7cc
0x080BB820,0x54,thumb,bl-target,sub_080bb820
0x080BB874,0x84,thumb,bl-target,sub_080bb874
0x080BB8F8,0x38,thumb,bl-target,sub_080bb8f8
0x080BB930,0x84,thumb,bl-target,sub_080bb930
0x080BB9B4,0x18,thumb,bl-target,sub_080bb9b4
0x080BB9CC,0x24,thumb,bl-target,sub_080bb9cc
0x080BB9F0,0x2C,thumb,bl-target,sub_080bb9f0
0x080BBA1C,0xB8,thumb,bl-target,sub_080bba1c
0x080BBAD4,0x9C,thumb,bl-target,sub_080bbad4
0x080BBB70,0x48,thumb,bl-target,sub_080bbb70
0x080BBBB8,0x4C,thumb,bl-target,sub_080bbbb8
0x080BBC04,0x6C,thumb,bl-target,sub_080bbc04
0x080BBC70,0x6C,thumb,bl-target,sub_080bbc70
0x080BBCDC,0x70,thumb,bl-target,sub_080bbcdc
0x080BBD4C,0x50,thumb,bl-target,sub_080bbd4c
0x080BBD9C,0x48,thumb,rom-pointer,sub_080bbd9c
0x080BBDE4,0x20,thumb,rom-pointer,sub_080bbde4
0x080BBE04,0x1C,thumb,rom-pointer,sub_080bbe04
0x080BBE20,0x38,thumb,rom-pointer,sub_080bbe20
0x080BBE58,0x28,thumb,rom-pointer,sub_080bbe58
0x080BBE80,0x5C,thumb,rom-pointer,sub_080bbe80
0x080BBEDC,0x28,thumb,rom-pointer,sub_080bbedc
0x080BBF04,0x40,thumb,rom-pointer,sub_080bbf04
0x080BBF44,0x28,thumb,rom-pointer,sub_080bbf44
0x080BBF6C,0x30,thumb,rom-pointer,sub_080bbf6c
0x080BBF9C,0x28,thumb,rom-pointer,sub_080bbf9c
0x080BBFC4,0x44,thumb,rom-pointer,sub_080bbfc4
0x080BC008,0x34,thumb,rom-pointer,sub_080bc008
0x080BC03C,0x30,thumb,rom-pointer,sub_080bc03c
0x080BC06C,0x34,thumb,rom-pointer,sub_080bc06c
0x080BC0A0,0x18,thumb,rom-pointer,sub_080bc0a0
0x080BC0B8,0x14,thumb,rom-pointer,sub_080bc0b8
0x080BC0CC,0x20,thumb,rom-pointer,sub_080bc0cc
0x080BC0EC,0x7C,thumb,bl-target,sub_080bc0ec
0x080BC168,0x5C,thumb,bl-target,sub_080bc168
0x080BC1C4,0x148,thumb,bl-target,sub_080bc1c4
0x080BC30C,0xBC,thumb,bl-target,sub_080bc30c
0x080BC3C8,0x98,thumb,bl-target,sub_080bc3c8
0x080BC460,0x50,thumb,bl-target,sub_080bc460
0x080BC4B0,0x9C,thumb,bl-target,sub_080bc4b0
0x080BC54C,0x80,thumb,bl-target,sub_080bc54c
0x080BC5CC,0xB4,thumb,bl-target,sub_080bc5cc
0x080BC680,0x8C,thumb,bl-target,sub_080bc680
0x080BC70C,0x34,thumb,bl-target,sub_080bc70c
0x080BC740,0x5C,thumb,bl-target,sub_080bc740
0x080BC79C,0x2C,thumb,bl-target,sub_080bc79c
0x080BC7C8,0x38,thumb,bl-target,sub_080bc7c8
0x080BC800,0x50,thumb,bl-target,sub_080bc800
0x080BC850,0x58,thumb,rom-pointer,sub_080bc850
0x080BC8A8,0x1C,thumb,rom-pointer,sub_080bc8a8
0x080BC8C4,0x1C,thumb,rom-pointer,sub_080bc8c4
0x080BC8E0,0x68,thumb,rom-pointer,sub_080bc8e0
0x080BC948,0x40,thumb,rom-pointer,sub_080bc948
0x080BC988,0x38,thumb,rom-pointer,sub_080bc988
0x080BC9C0,0x4,thumb,rom-pointer,sub_080bc9c0
0x080BC9C4,0xA4,thumb,rom-pointer,sub_080bc9c4
0x080BCA68,0x4,thumb,rom-pointer,sub_080bca68
0x080BCA6C,0x40,thumb,rom-pointer,sub_080bca6c
0x080BCAAC,0x30,thumb,rom-pointer,sub_080bcaac
0x080BCADC,0xE0,thumb,rom-pointer,sub_080bcadc
0x080BCBBC,0x4,thumb,rom-pointer,sub_080bcbbc
0x080BCBC0,0x38,thumb,rom-pointer,sub_080bcbc0
0x080BCBF8,0x4,thumb,rom-pointer,sub_080bcbf8
0x080BCBFC,0xC0,thumb,rom-pointer,sub_080bcbfc
0x080BCCBC,0xF0,thumb,bl-target,sub_080bccbc
0x080BCDAC,0x34,thumb,rom-pointer,sub_080bcdac
0x080BCDE0,0x48,thumb,bl-target,sub_080bcde0
0x080BCE28,0x4C,thumb,bl-target,sub_080bce28
0x080BCE74,0xEC,thumb,rom-pointer,sub_080bce74
0x080BCF60,0x2C,thumb,rom-pointer,sub_080bcf60
0x080BCF8C,0x18,thumb,rom-pointer,sub_080bcf8c
0x080BCFA4,0xC8,thumb,rom-pointer,sub_080bcfa4
0x080BD06C,0xA4,thumb,rom-pointer,sub_080bd06c
0x080BD110,0x78,thumb,rom-pointer,sub_080bd110
0x080BD188,0x48,thumb,bl-target,sub_080bd188
0x080BD1D0,0x40,thumb,bl-target,sub_080bd1d0
0x080BD210,0x4C,thumb,bl-target,sub_080bd210
0x080BD25C,0x34,thumb,bl-target,sub_080bd25c
0x080BD290,0xE0,thumb,bl-target,sub_080bd290
0x080BD370,0x6C,thumb,bl-target,sub_080bd370
0x080BD3DC,0xB8,thumb,bl-target,sub_080bd3dc
0x080BD494,0x28,thumb,bl-target,sub_080bd494
0x080BD4BC,0x4C,thumb,rom-pointer,sub_080bd4bc
0x080BD508,0x1C,thumb,rom-pointer,sub_080bd508
0x080BD524,0x20,thumb,rom-pointer,sub_080bd524
0x080BD544,0x50,thumb,rom-pointer,sub_080bd544
0x080BD594,0x40,thumb,rom-pointer,sub_080bd594
0x080BD5D4,0x38,thumb,rom-pointer,sub_080bd5d4
0x080BD60C,0x4,thumb,rom-pointer,sub_080bd60c
0x080BD610,0x1C,thumb,rom-pointer,sub_080bd610
0x080BD62C,0x4,thumb,rom-pointer,sub_080bd62c
0x080BD630,0x34,thumb,rom-pointer,sub_080bd630
0x080BD664,0x30,thumb,rom-pointer,sub_080bd664
0x080BD694,0x1C,thumb,rom-pointer,sub_080bd694
0x080BD6B0,0x4,thumb,rom-pointer,sub_080bd6b0
0x080BD6B4,0x138,thumb,rom-pointer,sub_080bd6b4
0x080BD7EC,0x4,thumb,rom-pointer,sub_080bd7ec
0x080BD7F0,0x38,thumb,rom-pointer,sub_080bd7f0
0x080BD828,0x84,thumb,bl-target,sub_080bd828
0x080BD8AC,0x8C,thumb,rom-pointer,sub_080bd8ac
0x080BD938,0x78,thumb,rom-pointer,sub_080bd938
0x080BD9B0,0x5C,thumb,rom-pointer,sub_080bd9b0
0x080BDA0C,0x20,thumb,rom-pointer,sub_080bda0c
0x080BDA2C,0x4C,thumb,rom-pointer,sub_080bda2c
0x080BDA78,0x20,thumb,rom-pointer,sub_080bda78
0x080BDA98,0x1C,thumb,rom-pointer,sub_080bda98
0x080BDAB4,0x164,thumb,rom-pointer,sub_080bdab4
0x080BDC18,0x28,thumb,rom-pointer,sub_080bdc18
0x080BDC40,0xC0,thumb,rom-pointer,sub_080bdc40
0x080BDD00,0x28,thumb,rom-pointer,sub_080bdd00
0x080BDD28,0x48,thumb,bl-target,sub_080bdd28
0x080BDD70,0x48,thumb,bl-target,sub_080bdd70
0x080BDDB8,0x54,thumb,bl-target,sub_080bddb8
0x080BDE0C,0x6C,thumb,bl-target,sub_080bde0c
0x080BDE78,0x44,thumb,bl-target,sub_080bde78
0x080BDEBC,0x80,thumb,bl-target,sub_080bdebc
0x080BDF3C,0x60,thumb,bl-target,sub_080bdf3c
0x080BDF9C,0x74,thumb,bl-target,sub_080bdf9c
0x080BE010,0x3C,thumb,bl-target,sub_080be010
0x080BE04C,0x118,thumb,bl-target,sub_080be04c
0x080BE164,0x4C,thumb,rom-pointer,sub_080be164
0x080BE1B0,0x20,thumb,rom-pointer,sub_080be1b0
0x080BE1D0,0x1C,thumb,rom-pointer,sub_080be1d0
